DR_NO,DATE OCC,TIME OCC,AREA NAME,Crm Cd Desc
200716086,11/15/2020 12:00:00 AM,1336,Wilshire,DISTURBING THE PEACE
200507294,03/17/2020 12:00:00 AM,1100,Harbor,BATTERY - SIMPLE ASSAULT
201008695,02/01/2020 12:00:00 AM,1200,West Valley,ORAL COPULATION
200716383,11/26/2020 12:00:00 AM,150,Wilshire,INTIMATE PARTNER - SIMPLE ASSAULT
200910693,06/05/2020 12:00:00 AM,1845,Van Nuys,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200610552,05/24/2020 12:00:00 AM,1200,Hollywood,THEFT PLAIN - PETTY ($950 & UNDER)
200408194,04/25/2020 12:00:00 AM,1500,Hollenbeck,VEHICLE - STOLEN
200408146,04/23/2020 12:00:00 AM,1930,Hollenbeck,VEHICLE - STOLEN
200408162,04/24/2020 12:00:00 AM,1630,Hollenbeck,THEFT PLAIN - PETTY ($950 & UNDER)
200408114,04/21/2020 12:00:00 AM,1600,Hollenbeck,BURGLARY
200413112,09/24/2020 12:00:00 AM,922,Hollenbeck,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200310094,04/17/2020 12:00:00 AM,2100,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200104006,01/01/2020 12:00:00 AM,30,Central,INTIMATE PARTNER - SIMPLE ASSAULT
200511596,07/08/2020 12:00:00 AM,2355,Harbor,INTIMATE PARTNER - AGGRAVATED ASSAULT
200209302,04/22/2020 12:00:00 AM,1700,Rampart,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200918184,12/07/2020 12:00:00 AM,1158,Van Nuys,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200808427,04/13/2020 12:00:00 AM,800,West LA,"BUNCO, GRAND THEFT"
200605783,01/29/2020 12:00:00 AM,845,Hollywood,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT
200215394,09/23/2020 12:00:00 AM,1930,Rampart,INTIMATE PARTNER - SIMPLE ASSAULT
200608042,03/16/2020 12:00:00 AM,2200,Hollywood,ROBBERY
200113162,06/09/2020 12:00:00 AM,325,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200515956,10/29/2020 12:00:00 AM,1430,Harbor,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200814801,10/02/2020 12:00:00 AM,1700,West LA,SHOPLIFTING-GRAND THEFT ($950.01 & OVER)
200617476,10/16/2020 12:00:00 AM,1900,Hollywood,BURGLARY FROM VEHICLE
200814257,09/18/2020 12:00:00 AM,1925,West LA,BATTERY - SIMPLE ASSAULT
200816261,11/09/2020 12:00:00 AM,1850,West LA,TRESPASSING
200111033,04/26/2020 12:00:00 AM,1400,Central,THEFT PLAIN - PETTY ($950 & UNDER)
201016120,12/15/2020 12:00:00 AM,1725,West Valley,ROBBERY
200709386,05/18/2020 12:00:00 AM,1700,Wilshire,INTIMATE PARTNER - SIMPLE ASSAULT
200706772,02/10/2020 12:00:00 AM,800,Wilshire,THEFT OF IDENTITY
200513642,09/01/2020 12:00:00 AM,200,Harbor,BATTERY - SIMPLE ASSAULT
200509577,05/17/2020 12:00:00 AM,1530,Harbor,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200209258,04/22/2020 12:00:00 AM,815,Rampart,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200511358,07/03/2020 12:00:00 AM,630,Harbor,INTIMATE PARTNER - SIMPLE ASSAULT
200815468,10/14/2020 12:00:00 AM,1605,West LA,THEFT OF IDENTITY
201108554,04/18/2020 12:00:00 AM,1630,Northeast,VEHICLE - STOLEN
200712262,07/31/2020 12:00:00 AM,355,Wilshire,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200513997,09/10/2020 12:00:00 AM,2000,Harbor,BATTERY - SIMPLE ASSAULT
200918472,12/15/2020 12:00:00 AM,1550,Van Nuys,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200813452,08/28/2020 12:00:00 AM,1200,West LA,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200915761,10/06/2020 12:00:00 AM,1400,Van Nuys,BURGLARY FROM VEHICLE
200310300,04/18/2020 12:00:00 AM,900,Southwest,VEHICLE - STOLEN
201010345,06/03/2020 12:00:00 AM,1900,West Valley,BATTERY - SIMPLE ASSAULT
201112679,08/18/2020 12:00:00 AM,1110,Northeast,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200407421,03/30/2020 12:00:00 AM,1000,Hollenbeck,BATTERY - SIMPLE ASSAULT
200619795,12/29/2020 12:00:00 AM,2240,Hollywood,BATTERY - SIMPLE ASSAULT
200710663,05/30/2020 12:00:00 AM,1650,Wilshire,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER
200606968,02/23/2020 12:00:00 AM,1730,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200508313,04/15/2020 12:00:00 AM,1945,Harbor,INTIMATE PARTNER - AGGRAVATED ASSAULT
200212508,07/13/2020 12:00:00 AM,1025,Rampart,BATTERY - SIMPLE ASSAULT
200310277,03/12/2020 12:00:00 AM,2000,Southwest,BURGLARY FROM VEHICLE
200408030,03/30/2020 12:00:00 AM,1220,Hollenbeck,THEFT PLAIN - PETTY ($950 & UNDER)
201013186,09/17/2020 12:00:00 AM,2200,West Valley,VEHICLE - STOLEN
200407931,04/16/2020 12:00:00 AM,603,Hollenbeck,BURGLARY FROM VEHICLE
200408240,04/27/2020 12:00:00 AM,620,Hollenbeck,THEFT PLAIN - PETTY ($950 & UNDER)
200612830,07/18/2020 12:00:00 AM,1700,Hollywood,VEHICLE - STOLEN
200208955,04/13/2020 12:00:00 AM,1745,Rampart,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
201000764,07/13/2020 12:00:00 AM,330,West Valley,BURGLARY
200700842,11/22/2020 12:00:00 AM,1620,Wilshire,SHOPLIFTING-GRAND THEFT ($950.01 & OVER)
200608389,03/26/2020 12:00:00 AM,1520,Hollywood,BATTERY WITH SEXUAL CONTACT
201008107,04/16/2020 12:00:00 AM,2130,West Valley,BATTERY - SIMPLE ASSAULT
201010157,06/16/2020 12:00:00 AM,1000,West Valley,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
200404152,01/04/2020 12:00:00 AM,1900,Hollenbeck,ROBBERY
200806918,03/04/2020 12:00:00 AM,1130,West LA,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200604113,01/04/2020 12:00:00 AM,1040,Hollywood,BATTERY - SIMPLE ASSAULT
200814306,09/19/2020 12:00:00 AM,2330,West LA,TRESPASSING
201010715,07/03/2020 12:00:00 AM,1430,West Valley,BURGLARY FROM VEHICLE
201014057,10/08/2020 12:00:00 AM,1815,West Valley,THEFT OF IDENTITY
201111012,06/29/2020 12:00:00 AM,2200,Northeast,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200911598,06/25/2020 12:00:00 AM,1845,Van Nuys,"BURGLARY, ATTEMPTED"
200708934,04/18/2020 12:00:00 AM,1225,Wilshire,THEFT OF IDENTITY
200510746,04/19/2020 12:00:00 AM,400,Harbor,BURGLARY FROM VEHICLE
200915092,09/13/2020 12:00:00 AM,800,Van Nuys,BURGLARY
200407041,03/17/2020 12:00:00 AM,855,Hollenbeck,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200909268,05/03/2020 12:00:00 AM,1000,Van Nuys,VEHICLE - STOLEN
200309532,04/04/2020 12:00:00 AM,500,Southwest,BURGLARY FROM VEHICLE
200708050,04/04/2020 12:00:00 AM,1730,Wilshire,VEHICLE - STOLEN
200516313,09/11/2020 12:00:00 AM,1,Harbor,BURGLARY
200900512,01/15/2020 12:00:00 AM,1550,Van Nuys,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200408141,04/24/2020 12:00:00 AM,1130,Hollenbeck,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200914698,09/13/2020 12:00:00 AM,2000,Van Nuys,BIKE - STOLEN
200110779,04/21/2020 12:00:00 AM,130,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200619350,12/16/2020 12:00:00 AM,1430,Hollywood,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
200413106,09/24/2020 12:00:00 AM,900,Hollenbeck,BURGLARY FROM VEHICLE
200413197,09/27/2020 12:00:00 AM,410,Hollenbeck,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200918773,12/22/2020 12:00:00 AM,1600,Van Nuys,INTIMATE PARTNER - SIMPLE ASSAULT
200400740,04/18/2020 12:00:00 AM,1650,Hollenbeck,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200110843,04/21/2020 12:00:00 AM,1230,Central,BURGLARY FROM VEHICLE
200211087,05/28/2020 12:00:00 AM,1720,Rampart,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200905834,02/10/2020 12:00:00 AM,1750,Van Nuys,ROBBERY
201006110,01/21/2020 12:00:00 AM,1100,West Valley,THEFT PLAIN - PETTY ($950 & UNDER)
200408143,04/07/2020 12:00:00 AM,1200,Hollenbeck,THEFT PLAIN - PETTY ($950 & UNDER)
200811050,06/23/2020 12:00:00 AM,1520,West LA,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200709447,05/19/2020 12:00:00 AM,2245,Wilshire,THEFT PLAIN - PETTY ($950 & UNDER)
200408059,04/21/2020 12:00:00 AM,2130,Hollenbeck,VEHICLE - STOLEN
200317742,09/22/2020 12:00:00 AM,1400,Southwest,BATTERY - SIMPLE ASSAULT
200814698,09/30/2020 12:00:00 AM,1000,West LA,THEFT OF IDENTITY
200107950,02/26/2020 12:00:00 AM,2120,Central,INTIMATE PARTNER - SIMPLE ASSAULT
200806008,02/10/2020 12:00:00 AM,915,West LA,BURGLARY FROM VEHICLE
200209162,04/19/2020 12:00:00 AM,1200,Rampart,TRESPASSING
201108718,04/25/2020 12:00:00 AM,445,Northeast,THEFT PLAIN - PETTY ($950 & UNDER)
200811274,06/27/2020 12:00:00 AM,910,West LA,BURGLARY FROM VEHICLE
200310214,01/11/2020 12:00:00 AM,1200,Southwest,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
200706605,02/17/2020 12:00:00 AM,2200,Wilshire,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200312076,05/28/2020 12:00:00 AM,2310,Southwest,BATTERY - SIMPLE ASSAULT
200110968,04/25/2020 12:00:00 AM,1230,Central,BATTERY - SIMPLE ASSAULT
200811318,06/28/2020 12:00:00 AM,2215,West LA,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200918761,12/23/2020 12:00:00 AM,113,Van Nuys,VIOLATION OF RESTRAINING ORDER
200816036,11/03/2020 12:00:00 AM,1830,West LA,"BURGLARY, ATTEMPTED"
200608958,04/08/2020 12:00:00 AM,1800,Hollywood,BURGLARY FROM VEHICLE
200110629,04/16/2020 12:00:00 AM,2000,Central,VIOLATION OF RESTRAINING ORDER
200107289,02/16/2020 12:00:00 AM,2215,Central,BATTERY - SIMPLE ASSAULT
200310408,04/24/2020 12:00:00 AM,2130,Southwest,BATTERY - SIMPLE ASSAULT
200513130,08/18/2020 12:00:00 AM,1000,Harbor,"BUNCO, GRAND THEFT"
200807403,03/16/2020 12:00:00 AM,1145,West LA,THEFT OF IDENTITY
200619290,12/11/2020 12:00:00 AM,1640,Hollywood,PICKPOCKET
200910099,05/23/2020 12:00:00 AM,1800,Van Nuys,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200709662,05/26/2020 12:00:00 AM,1343,Wilshire,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200208875,04/11/2020 12:00:00 AM,2015,Rampart,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200209545,04/28/2020 12:00:00 AM,2330,Rampart,ROBBERY
200200659,04/16/2020 12:00:00 AM,1930,Rampart,ROBBERY
201011590,07/31/2020 12:00:00 AM,1,West Valley,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200107094,02/14/2020 12:00:00 AM,200,Central,INTIMATE PARTNER - SIMPLE ASSAULT
200408115,04/23/2020 12:00:00 AM,930,Hollenbeck,VIOLATION OF RESTRAINING ORDER
200805253,01/23/2020 12:00:00 AM,1115,West LA,THEFT PLAIN - PETTY ($950 & UNDER)
200118634,09/28/2020 12:00:00 AM,300,Central,BATTERY WITH SEXUAL CONTACT
200808804,04/27/2020 12:00:00 AM,1330,West LA,OTHER ASSAULT
201008963,05/12/2020 12:00:00 AM,2100,West Valley,BURGLARY
200711820,07/20/2020 12:00:00 AM,450,Wilshire,BATTERY POLICE (SIMPLE)
200310812,05/03/2020 12:00:00 AM,2200,Southwest,VEHICLE - STOLEN
200612415,06/26/2020 12:00:00 AM,2040,Hollywood,THEFT OF IDENTITY
201109905,03/14/2020 12:00:00 AM,1800,Northeast,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200118147,03/14/2020 12:00:00 AM,2300,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200511780,06/27/2020 12:00:00 AM,1,Harbor,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200312437,06/08/2020 12:00:00 AM,1850,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200509833,05/22/2020 12:00:00 AM,1700,Harbor,BURGLARY FROM VEHICLE
200209342,04/22/2020 12:00:00 AM,2010,Rampart,BURGLARY FROM VEHICLE
200813703,08/02/2020 12:00:00 AM,2000,West LA,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200709303,05/15/2020 12:00:00 AM,1900,Wilshire,VEHICLE - STOLEN
200804748,01/17/2020 12:00:00 AM,2130,West LA,VEHICLE - STOLEN
200310566,04/25/2020 12:00:00 AM,950,Southwest,THEFT PLAIN - PETTY ($950 & UNDER)
200408306,04/28/2020 12:00:00 AM,1650,Hollenbeck,BATTERY - SIMPLE ASSAULT
201100710,07/27/2020 12:00:00 AM,1300,Northeast,"BURGLARY, ATTEMPTED"
200806904,02/16/2020 12:00:00 AM,2005,West LA,THEFT PLAIN - PETTY ($950 & UNDER)
200506064,02/18/2020 12:00:00 AM,1730,Harbor,BATTERY - SIMPLE ASSAULT
200507119,02/01/2020 12:00:00 AM,1,Harbor,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT
200916161,10/19/2020 12:00:00 AM,1636,Van Nuys,SHOPLIFTING-GRAND THEFT ($950.01 & OVER)
200408096,04/22/2020 12:00:00 AM,1900,Hollenbeck,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200111209,04/30/2020 12:00:00 AM,1803,Central,ROBBERY
200707365,03/10/2020 12:00:00 AM,1414,Wilshire,DOCUMENT FORGERY / STOLEN FELONY
200309497,04/04/2020 12:00:00 AM,1350,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200513553,08/29/2020 12:00:00 AM,1800,Harbor,BURGLARY
200110957,04/24/2020 12:00:00 AM,255,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200904943,01/22/2020 12:00:00 AM,1000,Van Nuys,CRIMINAL THREATS - NO WEAPON DISPLAYED
200516950,11/19/2020 12:00:00 AM,1300,Harbor,BURGLARY
200401073,09/27/2020 12:00:00 AM,410,Hollenbeck,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200617630,11/03/2020 12:00:00 AM,1900,Hollywood,BURGLARY FROM VEHICLE
200706903,02/29/2020 12:00:00 AM,1300,Wilshire,VIOLATION OF RESTRAINING ORDER
200508396,04/17/2020 12:00:00 AM,2025,Harbor,BATTERY - SIMPLE ASSAULT
200509875,05/24/2020 12:00:00 AM,1050,Harbor,"THEFT, PERSON"
201004083,01/03/2020 12:00:00 AM,1215,West Valley,CRIMINAL THREATS - NO WEAPON DISPLAYED
201109878,05/23/2020 12:00:00 AM,1400,Northeast,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
201107708,03/24/2020 12:00:00 AM,2200,Northeast,BURGLARY FROM VEHICLE
200111085,04/27/2020 12:00:00 AM,1030,Central,THEFT PLAIN - PETTY ($950 & UNDER)
200908568,04/17/2020 12:00:00 AM,412,Van Nuys,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200516689,11/15/2020 12:00:00 AM,1500,Harbor,BATTERY - SIMPLE ASSAULT
200704649,01/13/2020 12:00:00 AM,1400,Wilshire,THEFT PLAIN - PETTY ($950 & UNDER)
200113224,05/30/2020 12:00:00 AM,100,Central,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER
200713415,09/02/2020 12:00:00 AM,220,Wilshire,OTHER ASSAULT
200514366,09/19/2020 12:00:00 AM,2040,Harbor,TRESPASSING
200409724,06/10/2020 12:00:00 AM,2300,Hollenbeck,BURGLARY FROM VEHICLE
201014208,10/08/2020 12:00:00 AM,1030,West Valley,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
200515837,10/24/2020 12:00:00 AM,1800,Harbor,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200716053,11/16/2020 12:00:00 AM,2015,Wilshire,OTHER ASSAULT
200408279,04/27/2020 12:00:00 AM,2020,Hollenbeck,INTIMATE PARTNER - SIMPLE ASSAULT
200111008,04/26/2020 12:00:00 AM,1330,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200708676,04/25/2020 12:00:00 AM,2230,Wilshire,BURGLARY FROM VEHICLE
200618377,11/22/2020 12:00:00 AM,1700,Hollywood,INTIMATE PARTNER - SIMPLE ASSAULT
201105258,01/27/2020 12:00:00 AM,1630,Northeast,THEFT PLAIN - PETTY ($950 & UNDER)
200111223,05/01/2020 12:00:00 AM,1500,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200916283,10/22/2020 12:00:00 AM,415,Van Nuys,BURGLARY
200209588,04/30/2020 12:00:00 AM,35,Rampart,TRESPASSING
201109937,05/31/2020 12:00:00 AM,140,Northeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
201113542,09/12/2020 12:00:00 AM,915,Northeast,VEHICLE - STOLEN
200209660,04/30/2020 12:00:00 AM,1200,Rampart,VEHICLE - STOLEN
200608158,03/20/2020 12:00:00 AM,1330,Hollywood,THROWING OBJECT AT MOVING VEHICLE
200709304,05/16/2020 12:00:00 AM,2100,Wilshire,INTIMATE PARTNER - SIMPLE ASSAULT
200111275,04/24/2020 12:00:00 AM,2300,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200509869,05/23/2020 12:00:00 AM,2230,Harbor,VEHICLE - STOLEN
200810064,05/27/2020 12:00:00 AM,1800,West LA,BURGLARY
201814576,07/26/2020 12:00:00 AM,830,Southeast,INTIMATE PARTNER - AGGRAVATED ASSAULT
200709754,03/17/2020 12:00:00 AM,1200,Wilshire,BURGLARY
201913906,08/28/2020 12:00:00 AM,1600,Mission,VEHICLE - STOLEN
200110618,04/17/2020 12:00:00 AM,4,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
200111005,04/24/2020 12:00:00 AM,700,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200209655,04/26/2020 12:00:00 AM,1045,Rampart,THEFT PLAIN - PETTY ($950 & UNDER)
200617873,11/10/2020 12:00:00 AM,400,Hollywood,BURGLARY
200614247,08/02/2020 12:00:00 AM,146,Hollywood,"BUNCO, GRAND THEFT"
201009486,05/26/2020 12:00:00 AM,2200,West Valley,BURGLARY
200505338,02/01/2020 12:00:00 AM,1905,Harbor,BATTERY - SIMPLE ASSAULT
200713624,09/07/2020 12:00:00 AM,200,Wilshire,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200707397,03/13/2020 12:00:00 AM,2120,Wilshire,BURGLARY FROM VEHICLE
200707801,03/27/2020 12:00:00 AM,300,Wilshire,STALKING
200413130,09/24/2020 12:00:00 AM,2000,Hollenbeck,VEHICLE - STOLEN
200617232,10/26/2020 12:00:00 AM,1625,Hollywood,THEFT PLAIN - PETTY ($950 & UNDER)
201112476,08/14/2020 12:00:00 AM,520,Northeast,ROBBERY
200209607,02/17/2020 12:00:00 AM,1130,Rampart,THEFT OF IDENTITY
200706511,02/17/2020 12:00:00 AM,625,Wilshire,BURGLARY
200111290,05/03/2020 12:00:00 AM,1900,Central,VEHICLE - STOLEN
200206143,02/06/2020 12:00:00 AM,2300,Rampart,VIOLATION OF COURT ORDER
201114528,08/08/2020 12:00:00 AM,800,Northeast,THEFT OF IDENTITY
200514177,09/15/2020 12:00:00 AM,940,Harbor,BURGLARY FROM VEHICLE
200516515,11/10/2020 12:00:00 AM,2300,Harbor,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200508209,04/12/2020 12:00:00 AM,700,Harbor,BURGLARY FROM VEHICLE
200118343,09/21/2020 12:00:00 AM,1400,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200211107,03/16/2020 12:00:00 AM,1530,Rampart,VEHICLE - STOLEN
200209654,04/14/2020 12:00:00 AM,1055,Rampart,THEFT PLAIN - PETTY ($950 & UNDER)
200209532,04/27/2020 12:00:00 AM,2000,Rampart,BURGLARY FROM VEHICLE
200111093,04/28/2020 12:00:00 AM,1315,Central,BIKE - STOLEN
200618217,11/19/2020 12:00:00 AM,38,Hollywood,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
200209537,04/27/2020 12:00:00 AM,1215,Rampart,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200310788,05/03/2020 12:00:00 AM,1410,Southwest,INTIMATE PARTNER - SIMPLE ASSAULT
201106076,02/16/2020 12:00:00 AM,530,Northeast,VEHICLE - STOLEN
201111913,07/23/2020 12:00:00 AM,1200,Northeast,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
201011983,08/07/2020 12:00:00 AM,1700,West Valley,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200913204,08/03/2020 12:00:00 AM,1950,Van Nuys,THEFT PLAIN - PETTY ($950 & UNDER)
200618622,11/29/2020 12:00:00 AM,1210,Hollywood,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
200305517,01/26/2020 12:00:00 AM,1745,Southwest,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)"
201408572,03/19/2020 12:00:00 AM,1530,Pacific,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)"
200510167,06/02/2020 12:00:00 AM,1000,Harbor,VIOLATION OF RESTRAINING ORDER
200704822,01/18/2020 12:00:00 AM,1430,Wilshire,VEHICLE - STOLEN
200807596,03/13/2020 12:00:00 AM,1000,West LA,BATTERY - SIMPLE ASSAULT
200100760,05/02/2020 12:00:00 AM,910,Central,BATTERY - SIMPLE ASSAULT
200716399,11/14/2020 12:00:00 AM,2040,Wilshire,THEFT PLAIN - PETTY ($950 & UNDER)
200110908,04/24/2020 12:00:00 AM,105,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
201110526,05/14/2020 12:00:00 AM,1900,Northeast,BURGLARY
200709292,05/16/2020 12:00:00 AM,211,Wilshire,TRESPASSING
200608860,04/04/2020 12:00:00 AM,500,Hollywood,THEFT PLAIN - PETTY ($950 & UNDER)
200118000,09/15/2020 12:00:00 AM,1000,Central,BATTERY - SIMPLE ASSAULT
200215433,09/24/2020 12:00:00 AM,1830,Rampart,VEHICLE - STOLEN
200310513,04/26/2020 12:00:00 AM,2130,Southwest,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH
200209534,04/27/2020 12:00:00 AM,1400,Rampart,VEHICLE - STOLEN
200209624,04/30/2020 12:00:00 AM,1850,Rampart,BATTERY - SIMPLE ASSAULT
200210865,06/01/2020 12:00:00 AM,15,Rampart,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
200208641,04/06/2020 12:00:00 AM,1,Rampart,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)"
200310753,05/02/2020 12:00:00 AM,605,Southwest,BIKE - STOLEN
200816362,11/11/2020 12:00:00 AM,1520,West LA,THEFT PLAIN - PETTY ($950 & UNDER)
200209454,04/26/2020 12:00:00 AM,2000,Rampart,INTIMATE PARTNER - AGGRAVATED ASSAULT
201104811,01/19/2020 12:00:00 AM,1302,Northeast,BURGLARY FROM VEHICLE
201010320,05/23/2020 12:00:00 AM,1,West Valley,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ"
200209464,04/27/2020 12:00:00 AM,735,Rampart,INTIMATE PARTNER - SIMPLE ASSAULT
200111283,05/04/2020 12:00:00 AM,10,Central,BATTERY - SIMPLE ASSAULT
201005380,02/02/2020 12:00:00 AM,2215,West Valley,INTIMATE PARTNER - SIMPLE ASSAULT
200808565,01/01/2020 12:00:00 AM,1200,West LA,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
200812089,07/01/2020 12:00:00 AM,1200,West LA,CRIMINAL THREATS - NO WEAPON DISPLAYED
200310728,04/16/2020 12:00:00 AM,1246,Southwest,THEFT PLAIN - PETTY ($950 & UNDER)
200508130,04/10/2020 12:00:00 AM,2150,Harbor,VIOLATION OF RESTRAINING ORDER
200913717,06/01/2020 12:00:00 AM,1745,Van Nuys,BURGLARY
201106072,02/15/2020 12:00:00 AM,1200,Northeast,BURGLARY
201012631,08/28/2020 12:00:00 AM,830,West Valley,LEWD CONDUCT
200310764,04/25/2020 12:00:00 AM,1600,Southwest,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200514131,09/14/2020 12:00:00 AM,730,Harbor,BATTERY - SIMPLE ASSAULT
200914205,08/30/2020 12:00:00 AM,2300,Van Nuys,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
200215544,09/26/2020 12:00:00 AM,1600,Rampart,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
201015027,08/01/2020 12:00:00 AM,400,West Valley,THEFT PLAIN - PETTY ($950 & UNDER)
200408344,04/05/2020 12:00:00 AM,1130,Hollenbeck,THEFT OF IDENTITY
200304911,01/15/2020 12:00:00 AM,2210,Southwest,"RAPE, FORCIBLE"
200807748,02/14/2020 12:00:00 AM,2100,West LA,SEXUAL PENETRATION W/FOREIGN OBJECT
200706923,03/03/2020 12:00:00 AM,937,Wilshire,THEFT PLAIN - PETTY ($950 & UNDER)
200304170,01/03/2020 12:00:00 AM,2030,Southwest,FALSE IMPRISONMENT
200616615,10/12/2020 12:00:00 AM,1840,Hollywood,ROBBERY
200209713,05/02/2020 12:00:00 AM,1800,Rampart,VEHICLE - STOLEN
201105964,02/12/2020 12:00:00 AM,1700,Northeast,BURGLARY FROM VEHICLE
200211462,06/17/2020 12:00:00 AM,2230,Rampart,VIOLATION OF RESTRAINING ORDER
200507010,03/10/2020 12:00:00 AM,2255,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
201007230,03/14/2020 12:00:00 AM,1250,West Valley,VIOLATION OF COURT ORDER
